01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala,09. Símbolo,10. Valor
2000,,São Vicente,Município,,,,,,14.0
2000,,Sardoal,Município,,,,,,14.3
2000,,Sátão,Município,,,,,,10.9
2000,,Seia,Município,,,,,,13.4
2000,,Seixal,Município,,,,,,6.5
2000,,Sernancelhe,Município,,,,,,14.3
2000,,Serpa,Município,,,,,,16.2
2000,,Sertã,Município,,,,,,16.6
2000,,Sesimbra,Município,,,,,,8.5
2000,,Setúbal,Município,,,,,,10.1
2000,,Sever do Vouga,Município,,,,,,11.8
2000,,Silves,Município,,,,,,13.6
2000,,Sines,Município,,,,,,10.8
2000,,Sintra,Município,,,,,,6.6
2000,,Sobral de Monte Agraço,Município,,,,,,15.1
2000,,Soure,Município,,,,,,13.0
2000,,Sousel,Município,,,,,,16.4
2000,,Tábua,Município,,,,,,13.9
2000,,Tabuaço,Município,,,,,,14.4
2000,,Tarouca,Município,,,,,,11.0
2000,,Tavira,Município,,,,,,12.9
2000,,Terras de Bouro,Município,,,,,,14.7
2000,,Tomar,Município,,,,,,13.6
2000,,Tondela,Município,,,,,,13.5
2000,,Torre de Moncorvo,Município,,,,,,16.4
2000,,Torres Novas,Município,,,,,,12.1
2000,,Torres Vedras,Município,,,,,,11.2
2000,,Trancoso,Município,,,,,,14.0
2000,,Trofa,Município,,,,,,7.3
2000,,Vagos,Município,,,,,,11.1
2000,,Vale de Cambra,Município,,,,,,9.5
2000,,Valença,Município,,,,,,12.7
2000,,Valongo,Município,,,,,,6.6
2000,,Valpaços,Município,,,,,,14.6
2000,,Velas,Município,,,,,,13.6
2000,,Vendas Novas,Município,,,,,,9.2
2000,,Viana do Alentejo,Município,,,,,,18.2
2000,,Viana do Castelo,Município,,,,,,9.1
2000,,Vidigueira,Município,,,,,,17.9
2000,,Vieira do Minho,Município,,,,,,11.4
2000,,Vila da Praia da Vitória,Município,,,,,,10.9
2000,,Vila de Rei,Município,,,,,,22.6
2000,,Vila do Bispo,Município,,,,,,15.8
2000,,Vila do Conde,Município,,,,,,7.5
2000,,Vila do Porto,Município,,,,,,10.4
2000,,Vila Flor,Município,,,,,,13.1
2000,,Vila Franca de Xira,Município,,,,,,7.8
2000,,Vila Franca do Campo,Município,,,,,,9.5
2000,,Vila Nova da Barquinha,Município,,,,,,11.7
2000,,Vila Nova de Cerveira,Município,,,,,,13.7
2000,,Vila Nova de Famalicão,Município,,,,,,6.4
2000,,Vila Nova de Foz Côa,Município,,,,,,17.1
2000,,Vila Nova de Gaia,Município,,,,,,7.2
2000,,Vila Nova de Paiva,Município,,,,,,11.0
2000,,Vila Nova de Poiares,Município,,,,,,12.4
2000,,Vila Pouca de Aguiar,Município,,,,,,11.5
2000,,Vila Real,Município,,,,,,9.0
2000,,Vila Real de Santo António,Município,,,,,,12.1
2000,,Vila Velha de Ródão,Município,,,,,,20.8
2000,,Vila Verde,Município,,,,,,9.0
2000,,Vila Viçosa,Município,,,,,,12.5
2000,,Vimioso,Município,,,,,,13.5
2000,,Vinhais,Município,,,,,,14.1
2000,,Viseu,Município,,,,,,9.8
2000,,Vizela,Município,,,,,,5.4
2000,,Vouzela,Município,,,,,,13.8
2001,,Abrantes,Município,,,,,,14.4
2001,,Águeda,Município,,,,,,8.6
2001,,Aguiar da Beira,Município,,,,,,13.8
2001,,Alandroal,Município,,,,,,13.3
2001,,Albergaria-a-Velha,Município,,,,,,9.9
2001,,Albufeira,Município,,,,,,9.4
2001,,Alcácer do Sal,Município,,,,,,13.4
2001,,Alcanena,Município,,,,,,11.7
2001,,Alcobaça,Município,,,,,,10.9
2001,,Alcochete,Município,,,,,,11.4
2001,,Alcoutim,Município,,,,,,22.7
2001,,Alenquer,Município,,,,,,11.7
2001,,Alfândega da Fé,Município,,,,,,17.4
2001,,Alijó,Município,,,,,,14.8
2001,,Aljezur,Município,,,,,,15.5
2001,,Aljustrel,Município,,,,,,15.8
2001,,Almada,Município,,,,,,10.5
2001,,Almeida,Município,,,,,,14.8
2001,,Almeirim,Município,,,,,,11.5
2001,,Almodôvar,Município,,,,,,15.0
2001,,Alpiarça,Município,,,,,,15.6
2001,,Alter do Chão,Município,,,,,,17.0
2001,,Alvaiázere,Município,,,,,,15.0
2001,,Alvito,Município,,,,,,26.5
2001,,Amadora,Município,,,,,,8.2
2001,,Amarante,Município,,,,,,7.5
2001,,Amares,Município,,,,,,8.7
2001,,Anadia,Município,,,,,,11.0
2001,,Angra do Heroísmo,Município,,,,,,11.4
2001,,Ansião,Município,,,,,,13.9
2001,,Arcos de Valdevez,Município,,,,,,16.2
2001,,Arganil,Município,,,,,,16.5
2001,,Armamar,Município,,,,,,12.1
2001,,Arouca,Município,,,,,,9.5
2001,,Arraiolos,Município,,,,,,13.1
2001,,Arronches,Município,,,,,,21.6
2001,,Arruda dos Vinhos,Município,,,,,,11.8
2001,,Aveiro,Município,,,,,,8.6
2001,,Avis,Município,,,,,,19.5
2001,,Azambuja,Município,,,,,,13.2
2001,,Baião,Município,,,,,,12.1
2001,,Barcelos,Município,,,,,,6.6
2001,,Barrancos,Município,,,,,,12.0
2001,,Barreiro,Município,,,,,,11.0
2001,,Batalha,Município,,,,,,9.3
2001,,Beja,Município,,,,,,12.9
2001,,Belmonte,Município,,,,,,14.2
2001,,Benavente,Município,,,,,,8.3
2001,,Bombarral,Município,,,,,,13.1
2001,,Borba,Município,,,,,,13.7
2001,,Boticas,Município,,,,,,15.8
2001,,Braga,Município,,,,,,6.7
2001,,Bragança,Município,,,,,,11.3
2001,,Cabeceiras de Basto,Município,,,,,,10.9
2001,,Cadaval,Município,,,,,,15.9
2001,,Caldas da Rainha,Município,,,,,,10.5
2001,,Calheta [R.A.A.],Município,,,,,,12.1
2001,,Calheta [R.A.M.],Município,,,,,,16.3
2001,,Câmara de Lobos,Município,,,,,,7.5
2001,,Caminha,Município,,,,,,11.7
2001,,Campo Maior,Município,,,,,,11.2
2001,,Cantanhede,Município,,,,,,12.0
2001,,Carrazeda de Ansiães,Município,,,,,,16.0
2001,,Carregal do Sal,Município,,,,,,14.6
2001,,Cartaxo,Município,,,,,,12.2
2001,,Cascais,Município,,,,,,9.6
2001,,Castanheira de Pêra,Município,,,,,,17.3
2001,,Castelo Branco,Município,,,,,,12.9
2001,,Castelo de Paiva,Município,,,,,,10.6
2001,,Castelo de Vide,Município,,,,,,21.3
2001,,Castro Daire,Município,,,,,,13.7
2001,,Castro Marim,Município,,,,,,14.7
2001,,Castro Verde,Município,,,,,,14.5
2001,,Celorico da Beira,Município,,,,,,15.3
2001,,Celorico de Basto,Município,,,,,,10.6
2001,,Chamusca,Município,,,,,,14.2
2001,,Chaves,Município,,,,,,11.1
2001,,Cinfães,Município,,,,,,11.9
2001,,Coimbra,Município,,,,,,9.0
2001,,Condeixa-a-Nova,Município,,,,,,11.3
2001,,Constância,Município,,,,,,8.6
2001,,Coruche,Município,,,,,,13.1
2001,,Corvo,Município,,,,,,9.4
2001,,Covilhã,Município,,,,,,11.6
2001,,Crato,Município,,,,,,23.1
2001,,Cuba,Município,,,,,,18.4
2001,,Elvas,Município,,,,,,12.9
2001,,Entroncamento,Município,,,,,,7.7
2001,,Espinho,Município,,,,,,8.6
2001,,Esposende,Município,,,,,,7.9
2001,,Estarreja,Município,,,,,,10.7
2001,,Estremoz,Município,,,,,,14.5
2001,,Évora,Município,,,,,,10.2
2001,,Fafe,Município,,,,,,8.8
2001,,Faro,Município,,,,,,9.9
2001,,Felgueiras,Município,,,,,,6.0
2001,,Ferreira do Alentejo,Município,,,,,,16.3
2001,,Ferreira do Zêzere,Município,,,,,,17.1
2001,,Figueira da Foz,Município,,,,,,11.8
2001,,Figueira de Castelo Rodrigo,Município,,,,,,16.7
2001,,Figueiró dos Vinhos,Município,,,,,,16.0
2001,,Fornos de Algodres,Município,,,,,,17.7
2001,,Freixo de Espada à Cinta,Município,,,,,,20.4
2001,,Fronteira,Município,,,,,,18.5
2001,,Funchal,Município,,,,,,11.1
2001,,Fundão,Município,,,,,,12.7
2001,,Gavião,Município,,,,,,23.6
2001,,Góis,Município,,,,,,21.1
2001,,Golegã,Município,,,,,,17.0
2001,,Gondomar,Município,,,,,,7.3
2001,,Gouveia,Município,,,,,,18.1
2001,,Grândola,Município,,,,,,13.1
2001,,Guarda,Município,,,,,,10.5
2001,,Guimarães,Município,,,,,,6.4
2001,,Horta,Município,,,,,,11.2
2001,,Idanha-a-Nova,Município,,,,,,23.3
2001,,Ílhavo,Município,,,,,,9.1
2001,,Lagoa,Município,,,,,,8.1
2001,,Lagoa [R.A.A.],Município,,,,,,8.0
2001,,Lagos,Município,,,,,,11.2
2001,,Lajes das Flores,Município,,,,,,17.3
2001,,Lajes do Pico,Município,,,,,,17.1
2001,,Lamego,Município,,,,,,10.4
2001,,Leiria,Município,,,,,,7.7
2001,,Lisboa,Município,,,,,,14.4
2001,,Loulé,Município,,,,,,12.1
2001,,Loures,Município,,,,,,7.6
2001,,Lourinhã,Município,,,,,,11.5
2001,,Lousã,Município,,,,,,10.0
2001,,Lousada,Município,,,,,,6.2
2001,,Mação,Município,,,,,,24.5
2001,,Macedo de Cavaleiros,Município,,,,,,11.8
2001,,Machico,Município,,,,,,9.3
2001,,Madalena,Município,,,,,,14.8
2001,,Mafra,Município,,,,,,10.5
2001,,Maia,Município,,,,,,6.2
2001,,Mangualde,Município,,,,,,11.6
2001,,Manteigas,Município,,,,,,14.0
2001,,Marco de Canaveses,Município,,,,,,7.5
2001,,Marinha Grande,Município,,,,,,8.7
2001,,Marvão,Município,,,,,,18.2
2001,,Matosinhos,Município,,,,,,7.5
2001,,Mealhada,Município,,,,,,8.7
2001,,Mêda,Município,,,,,,16.5
2001,,Melgaço,Município,,,,,,15.5
2001,,Mértola,Município,,,,,,18.2
2001,,Mesão Frio,Município,,,,,,13.2
2001,,Mira,Município,,,,,,11.1
2001,,Miranda do Corvo,Município,,,,,,13.3
2001,,Miranda do Douro,Município,,,,,,13.4
2001,,Mirandela,Município,,,,,,11.3
2001,,Mogadouro,Município,,,,,,13.9
2001,,Moimenta da Beira,Município,,,,,,13.4
2001,,Moita,Município,,,,,,8.5
2001,,Monção,Município,,,,,,15.6
2001,,Monchique,Município,,,,,,13.0
2001,,Mondim de Basto,Município,,,,,,10.9
2001,,Monforte,Município,,,,,,17.0
2001,,Montalegre,Município,,,,,,16.6
2001,,Montemor-o-Novo,Município,,,,,,12.4
2001,,Montemor-o-Velho,Município,,,,,,11.4
2001,,Montijo,Município,,,,,,11.1
2001,,Mora,Município,,,,,,18.4
2001,,Mortágua,Município,,,,,,10.8
2001,,Moura,Município,,,,,,14.5
2001,,Mourão,Município,,,,,,14.0
2001,,Murça,Município,,,,,,17.4
2001,,Murtosa,Município,,,,,,15.5
2001,,Nazaré,Município,,,,,,11.3
2001,,Nelas,Município,,,,,,11.9
2001,,Nisa,Município,,,,,,21.8
2001,,Nordeste,Município,,,,,,13.1
2001,,Óbidos,Município,,,,,,13.8
2001,,Odemira,Município,,,,,,14.2
2001,,Odivelas,Município,,,,,,7.3
2001,,Oeiras,Município,,,,,,8.6
2001,,Oleiros,Município,,,,,,17.9
2001,,Olhão,Município,,,,,,10.7
2001,,Oliveira de Azeméis,Município,,,,,,7.7
2001,,Oliveira de Frades,Município,,,,,,10.2
2001,,Oliveira do Bairro,Município,,,,,,10.9
2001,,Oliveira do Hospital,Município,,,,,,12.5
2001,,Ourém,Município,,,,,,11.7
2001,,Ourique,Município,,,,,,17.7
2001,,Ovar,Município,,,,,,8.5
2001,,Paços de Ferreira,Município,,,,,,5.8
2001,,Palmela,Município,,,,,,9.3
2001,,Pampilhosa da Serra,Município,,,,,,21.5
2001,,Paredes,Município,,,,,,5.9
2001,,Paredes de Coura,Município,,,,,,12.8
2001,,Pedrógão Grande,Município,,,,,,14.1
2001,,Penacova,Município,,,,,,10.2
2001,,Penafiel,Município,,,,,,7.4
2001,,Penalva do Castelo,Município,,,,,,14.8
2001,,Penamacor,Município,,,,,,22.3
2001,,Penedono,Município,,,,,,14.9
2001,,Penela,Município,,,,,,14.6
2001,,Peniche,Município,,,,,,12.1
2001,,Peso da Régua,Município,,,,,,12.5
2001,,Pinhel,Município,,,,,,14.6
2001,,Pombal,Município,,,,,,11.1
2001,,Ponta Delgada,Município,,,,,,9.4
2001,,Ponta do Sol,Município,,,,,,15.1
2001,,Ponte da Barca,Município,,,,,,11.5
2001,,Ponte de Lima,Município,,,,,,10.4
2001,,Ponte de Sor,Município,,,,,,14.9
2001,,Portalegre,Município,,,,,,11.7
2001,,Portel,Município,,,,,,13.8
2001,,Portimão,Município,,,,,,11.1
2001,,Porto,Município,,,,,,12.3
2001,,Porto de Mós,Município,,,,,,11.5
2001,,Porto Moniz,Município,,,,,,20.9
2001,,Porto Santo,Município,,,,,,11.1
2001,,Póvoa de Lanhoso,Município,,,,,,8.9
2001,,Póvoa de Varzim,Município,,,,,,8.2
2001,,Povoação,Município,,,,,,13.6
2001,,Proença-a-Nova,Município,,,,,,15.6
2001,,Redondo,Município,,,,,,13.0
2001,,Reguengos de Monsaraz,Município,,,,,,14.7
2001,,Resende,Município,,,,,,10.8
2001,,Ribeira Brava,Município,,,,,,12.3
2001,,Ribeira de Pena,Município,,,,,,12.1
2001,,Ribeira Grande,Município,,,,,,8.5
2001,,Rio Maior,Município,,,,,,12.1
2001,,Sabrosa,Município,,,,,,10.8
2001,,Sabugal,Município,,,,,,20.0
2001,,Salvaterra de Magos,Município,,,,,,11.5
2001,,Santa Comba Dão,Município,,,,,,14.3
2001,,Santa Cruz,Município,,,,,,9.0
2001,,Santa Cruz da Graciosa,Município,,,,,,18.0
2001,,Santa Cruz das Flores,Município,,,,,,14.9
2001,,Santa Maria da Feira,Município,,,,,,6.6
2001,,Santa Marta de Penaguião,Município,,,,,,12.5
2001,,Santana,Município,,,,,,13.8
2001,,Santarém,Município,,,,,,13.0
2001,,Santiago do Cacém,Município,,,,,,11.1
2001,,Santo Tirso,Município,,,,,,8.1
2001,,São Brás de Alportel,Município,,,,,,12.9
2001,,São João da Madeira,Município,,,,,,7.2
2001,,São João da Pesqueira,Município,,,,,,11.6
2001,,São Pedro do Sul,Município,,,,,,13.1
2001,,São Roque do Pico,Município,,,,,,16.6
2001,,São Vicente,Município,,,,,,12.8
2001,,Sardoal,Município,,,,,,17.5
2001,,Sátão,Município,,,,,,11.7
2001,,Seia,Município,,,,,,13.0
2001,,Seixal,Município,,,,,,6.3
2001,,Sernancelhe,Município,,,,,,13.8
2001,,Serpa,Município,,,,,,15.9
2001,,Sertã,Município,,,,,,15.3
2001,,Sesimbra,Município,,,,,,8.9
2001,,Setúbal,Município,,,,,,9.7
2001,,Sever do Vouga,Município,,,,,,10.1
2001,,Silves,Município,,,,,,13.4
2001,,Sines,Município,,,,,,12.6
2001,,Sintra,Município,,,,,,6.6
2001,,Sobral de Monte Agraço,Município,,,,,,12.3
2001,,Soure,Município,,,,,,13.4
2001,,Sousel,Município,,,,,,17.5
2001,,Tábua,Município,,,,,,15.6
2001,,Tabuaço,Município,,,,,,13.2
2001,,Tarouca,Município,,,,,,11.7
2001,,Tavira,Município,,,,,,14.9
2001,,Terras de Bouro,Município,,,,,,11.1
2001,,Tomar,Município,,,,,,13.7
2001,,Tondela,Município,,,,,,12.9
2001,,Torre de Moncorvo,Município,,,,,,19.1
2001,,Torres Novas,Município,,,,,,11.9
2001,,Torres Vedras,Município,,,,,,11.7
2001,,Trancoso,Município,,,,,,14.8
2001,,Trofa,Município,,,,,,6.4
2001,,Vagos,Município,,,,,,8.8
2001,,Vale de Cambra,Município,,,,,,9.5
2001,,Valença,Município,,,,,,14.0
2001,,Valongo,Município,,,,,,6.7
2001,,Valpaços,Município,,,,,,14.6
2001,,Velas,Município,,,,,,13.6
2001,,Vendas Novas,Município,,,,,,9.7
2001,,Viana do Alentejo,Município,,,,,,15.1
2001,,Viana do Castelo,Município,,,,,,8.6
2001,,Vidigueira,Município,,,,,,15.7
2001,,Vieira do Minho,Município,,,,,,12.8
2001,,Vila da Praia da Vitória,Município,,,,,,11.0
2001,,Vila de Rei,Município,,,,,,22.5
2001,,Vila do Bispo,Município,,,,,,13.3
2001,,Vila do Conde,Município,,,,,,7.9
2001,,Vila do Porto,Município,,,,,,11.8
2001,,Vila Flor,Município,,,,,,13.2
2001,,Vila Franca de Xira,Município,,,,,,7.5
2001,,Vila Franca do Campo,Município,,,,,,8.4
2001,,Vila Nova da Barquinha,Município,,,,,,12.8
2001,,Vila Nova de Cerveira,Município,,,,,,12.9
2001,,Vila Nova de Famalicão,Município,,,,,,6.4
2001,,Vila Nova de Foz Côa,Município,,,,,,16.5
2001,,Vila Nova de Gaia,Município,,,,,,7.4
2001,,Vila Nova de Paiva,Município,,,,,,11.8
2001,,Vila Nova de Poiares,Município,,,,,,15.3
2001,,Vila Pouca de Aguiar,Município,,,,,,12.9
2001,,Vila Real,Município,,,,,,9.4
2001,,Vila Real de Santo António,Município,,,,,,10.2
2001,,Vila Velha de Ródão,Município,,,,,,24.7
2001,,Vila Verde,Município,,,,,,9.2
2001,,Vila Viçosa,Município,,,,,,11.0
2001,,Vimioso,Município,,,,,,15.3
2001,,Vinhais,Município,,,,,,17.6
2001,,Viseu,Município,,,,,,8.8
2001,,Vizela,Município,,,,,,5.1
2001,,Vouzela,Município,,,,,,12.3
2002,,Abrantes,Município,,,,,,14.3
2002,,Águeda,Município,,,,,,9.5
2002,,Aguiar da Beira,Município,,,,,,15.8
2002,,Alandroal,Município,,,,,,12.3
2002,,Albergaria-a-Velha,Município,,,,,,10.4
2002,,Albufeira,Município,,,,,,8.8
2002,,Alcácer do Sal,Município,,,,,,12.8
2002,,Alcanena,Município,,,,,,15.0
2002,,Alcobaça,Município,,,,,,10.3
2002,,Alcochete,Município,,,,,,10.3
2002,,Alcoutim,Município,,,,,,25.9
2002,,Alenquer,Município,,,,,,11.1
2002,,Alfândega da Fé,Município,,,,,,17.1
2002,,Alijó,Município,,,,,,14.4
2002,,Aljezur,Município,,,,,,12.9
2002,,Aljustrel,Município,,,,,,18.1
2002,,Almada,Município,,,,,,10.7
2002,,Almeida,Município,,,,,,17.7
2002,,Almeirim,Município,,,,,,10.9
2002,,Almodôvar,Município,,,,,,18.6
2002,,Alpiarça,Município,,,,,,14.3
2002,,Alter do Chão,Município,,,,,,21.0
2002,,Alvaiázere,Município,,,,,,18.4
2002,,Alvito,Município,,,,,,22.6
2002,,Amadora,Município,,,,,,8.2
2002,,Amarante,Município,,,,,,7.4
2002,,Amares,Município,,,,,,8.2
2002,,Anadia,Município,,,,,,11.3
2002,,Angra do Heroísmo,Município,,,,,,12.4
2002,,Ansião,Município,,,,,,13.4
2002,,Arcos de Valdevez,Município,,,,,,16.2
2002,,Arganil,Município,,,,,,16.3
2002,,Armamar,Município,,,,,,11.6
2002,,Arouca,Município,,,,,,10.7
2002,,Arraiolos,Município,,,,,,16.3
2002,,Arronches,Município,,,,,,17.2
2002,,Arruda dos Vinhos,Município,,,,,,12.9
2002,,Aveiro,Município,,,,,,8.7
2002,,Avis,Município,,,,,,17.0
2002,,Azambuja,Município,,,,,,13.3
2002,,Baião,Município,,,,,,10.2
2002,,Barcelos,Município,,,,,,6.9
2002,,Barrancos,Município,,,,,,14.0
2002,,Barreiro,Município,,,,,,10.9
2002,,Batalha,Município,,,,,,8.4
2002,,Beja,Município,,,,,,14.2
2002,,Belmonte,Município,,,,,,14.0
2002,,Benavente,Município,,,,,,9.5
2002,,Bombarral,Município,,,,,,13.9
2002,,Borba,Município,,,,,,11.3
2002,,Boticas,Município,,,,,,15.1
2002,,Braga,Município,,,,,,6.2
2002,,Bragança,Município,,,,,,12.8
2002,,Cabeceiras de Basto,Município,,,,,,12.1
2002,,Cadaval,Município,,,,,,16.7
2002,,Caldas da Rainha,Município,,,,,,10.0
2002,,Calheta [R.A.A.],Município,,,,,,12.1
2002,,Calheta [R.A.M.],Município,,,,,,14.7
2002,,Câmara de Lobos,Município,,,,,,7.3
2002,,Caminha,Município,,,,,,12.2
2002,,Campo Maior,Município,,,,,,12.4
2002,,Cantanhede,Município,,,,,,10.8
2002,,Carrazeda de Ansiães,Município,,,,,,15.3
2002,,Carregal do Sal,Município,,,,,,11.6
2002,,Cartaxo,Município,,,,,,10.6
2002,,Cascais,Município,,,,,,9.5
2002,,Castanheira de Pêra,Município,,,,,,13.1
2002,,Castelo Branco,Município,,,,,,12.8
2002,,Castelo de Paiva,Município,,,,,,8.8
2002,,Castelo de Vide,Município,,,,,,17.8
2002,,Castro Daire,Município,,,,,,13.3
2002,,Castro Marim,Município,,,,,,15.2
2002,,Castro Verde,Município,,,,,,14.2
2002,,Celorico da Beira,Município,,,,,,17.3
2002,,Celorico de Basto,Município,,,,,,11.5
2002,,Chamusca,Município,,,,,,14.1
2002,,Chaves,Município,,,,,,11.5
2002,,Cinfães,Município,,,,,,11.0
2002,,Coimbra,Município,,,,,,9.6
2002,,Condeixa-a-Nova,Município,,,,,,11.6
2002,,Constância,Município,,,,,,13.2
2002,,Coruche,Município,,,,,,16.8
2002,,Corvo,Município,,,,,,14.1
2002,,Covilhã,Município,,,,,,10.8
2002,,Crato,Município,,,,,,22.9
2002,,Cuba,Município,,,,,,19.0
2002,,Elvas,Município,,,,,,13.3
2002,,Entroncamento,Município,,,,,,8.2
2002,,Espinho,Município,,,,,,8.7
2002,,Esposende,Município,,,,,,7.3
2002,,Estarreja,Município,,,,,,11.2
2002,,Estremoz,Município,,,,,,14.4
2002,,Évora,Município,,,,,,11.0
2002,,Fafe,Município,,,,,,8.6
2002,,Faro,Município,,,,,,10.0
2002,,Felgueiras,Município,,,,,,6.3
2002,,Ferreira do Alentejo,Município,,,,,,17.6
2002,,Ferreira do Zêzere,Município,,,,,,16.4
2002,,Figueira da Foz,Município,,,,,,11.6
2002,,Figueira de Castelo Rodrigo,Município,,,,,,17.7
2002,,Figueiró dos Vinhos,Município,,,,,,17.4
2002,,Fornos de Algodres,Município,,,,,,17.8
2002,,Freixo de Espada à Cinta,Município,,,,,,17.6
2002,,Fronteira,Município,,,,,,14.9
2002,,Funchal,Município,,,,,,11.2
2002,,Fundão,Município,,,,,,14.1
2002,,Gavião,Município,,,,,,21.7
2002,,Góis,Município,,,,,,20.9
2002,,Golegã,Município,,,,,,12.7
2002,,Gondomar,Município,,,,,,7.1
2002,,Gouveia,Município,,,,,,17.1
2002,,Grândola,Município,,,,,,13.0
2002,,Guarda,Município,,,,,,10.6
2002,,Guimarães,Município,,,,,,6.5
2002,,Horta,Município,,,,,,13.3
2002,,Idanha-a-Nova,Município,,,,,,22.6
2002,,Ílhavo,Município,,,,,,9.6
2002,,Lagoa,Município,,,,,,9.2
2002,,Lagoa [R.A.A.],Município,,,,,,7.8
2002,,Lagos,Município,,,,,,11.4
2002,,Lajes das Flores,Município,,,,,,11.3
2002,,Lajes do Pico,Município,,,,,,14.4
2002,,Lamego,Município,,,,,,11.2
2002,,Leiria,Município,,,,,,8.1
2002,,Lisboa,Município,,,,,,14.2
2002,,Loulé,Município,,,,,,12.1
2002,,Loures,Município,,,,,,7.9
2002,,Lourinhã,Município,,,,,,12.3
2002,,Lousã,Município,,,,,,11.2
2002,,Lousada,Município,,,,,,6.0
2002,,Mação,Município,,,,,,21.1
2002,,Macedo de Cavaleiros,Município,,,,,,11.8
2002,,Machico,Município,,,,,,8.5
2002,,Madalena,Município,,,,,,15.7
2002,,Mafra,Município,,,,,,10.2
2002,,Maia,Município,,,,,,6.1
2002,,Mangualde,Município,,,,,,13.7
2002,,Manteigas,Município,,,,,,12.7
2002,,Marco de Canaveses,Município,,,,,,6.9
2002,,Marinha Grande,Município,,,,,,8.3
2002,,Marvão,Município,,,,,,20.6
2002,,Matosinhos,Município,,,,,,7.8
2002,,Mealhada,Município,,,,,,10.9
2002,,Mêda,Município,,,,,,15.2
2002,,Melgaço,Município,,,,,,16.4
2002,,Mértola,Município,,,,,,19.5
2002,,Mesão Frio,Município,,,,,,11.5
2002,,Mira,Município,,,,,,11.0
2002,,Miranda do Corvo,Município,,,,,,11.7
2002,,Miranda do Douro,Município,,,,,,12.7
2002,,Mirandela,Município,,,,,,11.3
2002,,Mogadouro,Município,,,,,,15.5
2002,,Moimenta da Beira,Município,,,,,,13.2
2002,,Moita,Município,,,,,,9.7
2002,,Monção,Município,,,,,,15.1
2002,,Monchique,Município,,,,,,15.1
2002,,Mondim de Basto,Município,,,,,,11.9
2002,,Monforte,Município,,,,,,12.9
2002,,Montalegre,Município,,,,,,17.3
2002,,Montemor-o-Novo,Município,,,,,,13.9
2002,,Montemor-o-Velho,Município,,,,,,13.6
2002,,Montijo,Município,,,,,,10.6
2002,,Mora,Município,,,,,,15.5
2002,,Mortágua,Município,,,,,,12.3
2002,,Moura,Município,,,,,,15.2
2002,,Mourão,Município,,,,,,15.2
2002,,Murça,Município,,,,,,14.3
2002,,Murtosa,Município,,,,,,16.3
2002,,Nazaré,Município,,,,,,13.4
2002,,Nelas,Município,,,,,,11.8
2002,,Nisa,Município,,,,,,20.3
2002,,Nordeste,Município,,,,,,13.5
2002,,Óbidos,Município,,,,,,15.7
2002,,Odemira,Município,,,,,,14.1
2002,,Odivelas,Município,,,,,,7.8
2002,,Oeiras,Município,,,,,,8.3
2002,,Oleiros,Município,,,,,,21.6
2002,,Olhão,Município,,,,,,11.8
2002,,Oliveira de Azeméis,Município,,,,,,7.8
2002,,Oliveira de Frades,Município,,,,,,13.0
2002,,Oliveira do Bairro,Município,,,,,,11.1
2002,,Oliveira do Hospital,Município,,,,,,12.0
2002,,Ourém,Município,,,,,,11.7
2002,,Ourique,Município,,,,,,21.9
2002,,Ovar,Município,,,,,,8.5
2002,,Paços de Ferreira,Município,,,,,,6.2
2002,,Palmela,Município,,,,,,9.6
2002,,Pampilhosa da Serra,Município,,,,,,20.8
2002,,Paredes,Município,,,,,,5.5
2002,,Paredes de Coura,Município,,,,,,16.5
2002,,Pedrógão Grande,Município,,,,,,19.0
2002,,Penacova,Município,,,,,,13.2
2002,,Penafiel,Município,,,,,,7.2
2002,,Penalva do Castelo,Município,,,,,,16.0
2002,,Penamacor,Município,,,,,,24.6
2002,,Penedono,Município,,,,,,15.6
2002,,Penela,Município,,,,,,16.6
2002,,Peniche,Município,,,,,,10.9
2002,,Peso da Régua,Município,,,,,,10.7
